,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
30825,Blomberg,Blomberg,51.9333,9.0833,Germany,DE,DEU,Nordrhein-Westfalen,,15154.0,1276943915
30833,Selb,Selb,50.1667,12.1333,Germany,DE,DEU,Bayern,,15128.0,1276030522
30834,Langelsheim,Langelsheim,51.9381,10.335,Germany,DE,DEU,Niedersachsen,,14990.0,1276567894
30843,Witzenhausen,Witzenhausen,51.3422,9.8578,Germany,DE,DEU,Hessen,,15167.0,1276417378
30852,Grefrath,Grefrath,51.3363,6.3408,Germany,DE,DEU,Nordrhein-Westfalen,,14802.0,1276931895
30891,Ritterhude,Ritterhude,53.1861,8.758,Germany,DE,DEU,Niedersachsen,,14800.0,1276391599
30895,Beckingen,Beckingen,49.3928,6.7008,Germany,DE,DEU,Saarland,,14958.0,1276301126
30962,Niedernhausen,Niedernhausen,50.1617,8.3176,Germany,DE,DEU,Hessen,,14766.0,1276265252
30974,Landsberg,Landsberg,51.5333,12.1667,Germany,DE,DEU,Sachsen-Anhalt,,15054.0,1276487466
31024,Dorfen,Dorfen,48.2667,12.15,Germany,DE,DEU,Bayern,,14992.0,1276442321
31044,Ratzeburg,Ratzeburg,53.7,10.75,Germany,DE,DEU,Schleswig-Holstein,minor,14652.0,1276258916
31072,Lohfelden,Lohfelden,51.2716,9.5487,Germany,DE,DEU,Hessen,,14252.0,1276890913
31073,Burbach,Burbach,50.7444,8.0861,Germany,DE,DEU,Nordrhein-Westfalen,,14924.0,1276749212
31101,Hilchenbach,Hilchenbach,50.9983,8.1094,Germany,DE,DEU,Nordrhein-Westfalen,,14906.0,1276321870
31132,Stein bei Nürnberg,Stein bei Nurnberg,49.4167,11.0167,Germany,DE,DEU,Bayern,,14329.0,1276407895
31140,Uhingen,Uhingen,48.7058,9.5919,Germany,DE,DEU,Baden-Württemberg,,14439.0,1276901108
31185,Markt Schwaben,Markt Schwaben,48.1917,11.8681,Germany,DE,DEU,Bayern,,13761.0,1276009835
31202,Neu-Anspach,Neu-Anspach,50.2931,8.5089,Germany,DE,DEU,Hessen,,14618.0,1276155891
31237,Usingen,Usingen,50.3344,8.5375,Germany,DE,DEU,Hessen,,14733.0,1276509598
31262,Langenselbold,Langenselbold,50.1833,9.0333,Germany,DE,DEU,Hessen,,14421.0,1276686360
31288,Fritzlar,Fritzlar,51.1333,9.2833,Germany,DE,DEU,Hessen,,14780.0,1276290750
31333,Meerane,Meerane,50.8519,12.4636,Germany,DE,DEU,Sachsen,,14208.0,1276923420
31335,Bad Wurzach,Bad Wurzach,47.9094,9.8994,Germany,DE,DEU,Baden-Württemberg,,14827.0,1276243830
31341,Malsch,Malsch,48.8808,8.3342,Germany,DE,DEU,Baden-Württemberg,,14616.0,1276981496
31347,Jever,Jever,53.5744,7.9008,Germany,DE,DEU,Niedersachsen,minor,14550.0,1276105413
31394,Pattensen,Pattensen,52.2667,9.7667,Germany,DE,DEU,Niedersachsen,,14636.0,1276603378
31400,Rotenburg an der Fulda,Rotenburg an der Fulda,50.9961,9.7278,Germany,DE,DEU,Hessen,,14676.0,1276092129
31415,Spenge,Spenge,52.1333,8.4833,Germany,DE,DEU,Nordrhein-Westfalen,,14487.0,1276387127
31427,Bissendorf,Bissendorf,52.2333,8.1667,Germany,DE,DEU,Niedersachsen,,14680.0,1276073314
31459,Montabaur,Montabaur,50.4375,7.8258,Germany,DE,DEU,Rheinland-Pfalz,minor,14391.0,1276982904
31461,Baiersbronn,Baiersbronn,48.5058,8.3711,Germany,DE,DEU,Baden-Württemberg,,14741.0,1276633374
31466,Schwabmünchen,Schwabmunchen,48.1789,10.755,Germany,DE,DEU,Bayern,,14553.0,1276593802
31483,Tornesch,Tornesch,53.7,9.7167,Germany,DE,DEU,Schleswig-Holstein,,14118.0,1276106363
31497,Schiffdorf,Schiffdorf,53.5355,8.6622,Germany,DE,DEU,Niedersachsen,,14665.0,1276001395
31530,Much,Much,50.9167,7.4,Germany,DE,DEU,Nordrhein-Westfalen,,14577.0,1276464394
31567,Wilsdruff,Wilsdruff,51.0522,13.5383,Germany,DE,DEU,Sachsen,,14559.0,1276738335
31613,Ottweiler,Ottweiler,49.3667,7.1667,Germany,DE,DEU,Saarland,,14395.0,1276806597
31626,Mittweida,Mittweida,50.9856,12.9811,Germany,DE,DEU,Sachsen,,14351.0,1276378266
31627,Rehlingen-Siersburg,Rehlingen-Siersburg,49.3686,6.6786,Germany,DE,DEU,Saarland,,14469.0,1276372658
31639,Lauda-Königshofen,Lauda-Konigshofen,49.5686,9.7039,Germany,DE,DEU,Baden-Württemberg,,14542.0,1276018769
31647,Isny im Allgäu,Isny im Allgau,47.6919,10.0394,Germany,DE,DEU,Baden-Württemberg,,14518.0,1276817029
31670,Bischofsheim,Bischofsheim,49.989,8.355,Germany,DE,DEU,Hessen,,13230.0,1276670052
31687,Harsefeld,Harsefeld,53.45,9.5,Germany,DE,DEU,Niedersachsen,,14378.0,1276886588
31697,Neustadt an der Donau,Neustadt an der Donau,48.8,11.7667,Germany,DE,DEU,Bayern,,14495.0,1276348770
31698,Münsingen,Munsingen,48.4128,9.4953,Germany,DE,DEU,Baden-Württemberg,,14524.0,1276411655
31719,Eberbach,Eberbach,49.4667,8.9833,Germany,DE,DEU,Baden-Württemberg,,14460.0,1276456342
31720,Markdorf,Markdorf,47.7208,9.3917,Germany,DE,DEU,Baden-Württemberg,,14284.0,1276086137
31748,Langwedel,Langwedel,52.9999,9.1732,Germany,DE,DEU,Niedersachsen,,14425.0,1276601336
31752,Olsberg,Olsberg,51.35,8.4833,Germany,DE,DEU,Nordrhein-Westfalen,,14489.0,1276829513
31760,Oschatz,Oschatz,51.3003,13.1072,Germany,DE,DEU,Sachsen,,14349.0,1276313153
31762,Grünstadt,Grunstadt,49.5692,8.1681,Germany,DE,DEU,Rheinland-Pfalz,,13840.0,1276261667
31802,Hatten,Hatten,53.0083,8.3167,Germany,DE,DEU,Niedersachsen,,14440.0,1276627272
31839,Löbau,Lobau,51.0944,14.6667,Germany,DE,DEU,Sachsen,,14363.0,1276786301
31861,Bad Camberg,Bad Camberg,50.3,8.2667,Germany,DE,DEU,Hessen,,14263.0,1276097713
31864,Abensberg,Abensberg,48.8,11.85,Germany,DE,DEU,Bayern,,14284.0,1276501504
31880,Eching,Eching,48.3,11.6167,Germany,DE,DEU,Bayern,,14130.0,1276481683
31884,Lotte,Lotte,52.2764,7.9167,Germany,DE,DEU,Nordrhein-Westfalen,,14135.0,1276170713
31899,Tostedt,Tostedt,53.2833,9.7167,Germany,DE,DEU,Niedersachsen,,14206.0,1276412627
31913,Denzlingen,Denzlingen,48.0683,7.8825,Germany,DE,DEU,Baden-Württemberg,,13686.0,1276127515
31916,Immenstadt im Allgäu,Immenstadt im Allgau,47.5667,10.2167,Germany,DE,DEU,Bayern,,14315.0,1276627298
31918,Maisach,Maisach,48.2167,11.2667,Germany,DE,DEU,Bayern,,14223.0,1276438792
31919,Schneeberg,Schneeberg,50.5942,12.6456,Germany,DE,DEU,Sachsen,,13894.0,1276764942
31941,Gernsbach,Gernsbach,48.7633,8.3342,Germany,DE,DEU,Baden-Württemberg,,14296.0,1276744650
31956,Holzgerlingen,Holzgerlingen,48.6392,9.0108,Germany,DE,DEU,Baden-Württemberg,,13453.0,1276703274
31983,Sassenberg,Sassenberg,51.9897,8.0408,Germany,DE,DEU,Nordrhein-Westfalen,,14260.0,1276379002
32026,Grafing bei München,Grafing bei Munchen,48.05,11.9667,Germany,DE,DEU,Bayern,,13936.0,1276799795
32032,Niederzier,Niederzier,50.8831,6.4667,Germany,DE,DEU,Nordrhein-Westfalen,,14180.0,1276339063
32037,Angermünde,Angermunde,53.0333,14.0,Germany,DE,DEU,Brandenburg,,14360.0,1276588063
32054,Hettstedt,Hettstedt,51.6333,11.5,Germany,DE,DEU,Sachsen-Anhalt,,14023.0,1276039853
32057,Sankt Leon-Rot,Sankt Leon-Rot,49.2653,8.5986,Germany,DE,DEU,Baden-Württemberg,,13849.0,1276660837
32062,Langerwehe,Langerwehe,50.8167,6.3497,Germany,DE,DEU,Nordrhein-Westfalen,,14050.0,1276770497
32066,Vöhringen,Vohringen,48.2833,10.0833,Germany,DE,DEU,Bayern,,13800.0,1276392768
32087,Quakenbrück,Quakenbruck,52.6772,7.9575,Germany,DE,DEU,Niedersachsen,,13612.0,1276336549
32100,Uslar,Uslar,51.6597,9.6358,Germany,DE,DEU,Niedersachsen,,14236.0,1276673378
32126,Lengede,Lengede,52.2049,10.3078,Germany,DE,DEU,Niedersachsen,,13937.0,1276406361
32170,Dippoldiswalde,Dippoldiswalde,50.8933,13.6667,Germany,DE,DEU,Sachsen,,14179.0,1276205316
32188,Wennigsen,Wennigsen,52.2742,9.5708,Germany,DE,DEU,Niedersachsen,,14043.0,1276983413
32194,Frankenberg,Frankenberg,50.9108,13.0378,Germany,DE,DEU,Sachsen,,14088.0,1276762731
32250,Ahrensfelde,Ahrensfelde,52.5762,13.5753,Germany,DE,DEU,Brandenburg,,14011.0,1276671758
32255,Mittegroßefehn,Mittegrossefehn,53.3833,7.5833,Germany,DE,DEU,Niedersachsen,,14138.0,1276224109
32268,Eppstein,Eppstein,50.1333,8.4,Germany,DE,DEU,Hessen,,13673.0,1276417820
32269,Burglengenfeld,Burglengenfeld,49.2,12.0333,Germany,DE,DEU,Bayern,,14086.0,1276523136
32273,Friedland,Friedland,51.4167,9.9333,Germany,DE,DEU,Niedersachsen,,14050.0,1276585633
32284,Murrhardt,Murrhardt,48.98,9.5814,Germany,DE,DEU,Baden-Württemberg,,14033.0,1276873434
32289,Lauchhammer,Lauchhammer,51.5,13.8,Germany,DE,DEU,Brandenburg,,14070.0,1276576746
32315,Aldenhoven,Aldenhoven,50.8958,6.2831,Germany,DE,DEU,Nordrhein-Westfalen,,13893.0,1276558871
32330,Neuenkirchen,Neuenkirchen,52.2411,7.3689,Germany,DE,DEU,Nordrhein-Westfalen,,13905.0,1276854717
32332,Belm,Belm,52.3,8.1333,Germany,DE,DEU,Niedersachsen,,13896.0,1276040946
32335,Bovenden,Bovenden,51.5897,9.9222,Germany,DE,DEU,Niedersachsen,,13972.0,1276711259
32364,Eggenfelden,Eggenfelden,48.4039,12.7642,Germany,DE,DEU,Bayern,,13853.0,1276543412
32386,Lübben (Spreewald),Lubben (Spreewald),51.95,13.9,Germany,DE,DEU,Brandenburg,minor,14036.0,1276964065
32412,Spaichingen,Spaichingen,48.0758,8.7378,Germany,DE,DEU,Baden-Württemberg,,13407.0,1276488091
32422,Leuna,Leuna,51.3167,12.0167,Germany,DE,DEU,Sachsen-Anhalt,,13969.0,1276318458
32431,Tamm,Tamm,48.9167,9.1167,Germany,DE,DEU,Baden-Württemberg,,12685.0,1276203630
32432,Bebra,Bebra,50.9711,9.7903,Germany,DE,DEU,Hessen,,13972.0,1276742603
32441,Lich,Lich,50.5217,8.8208,Germany,DE,DEU,Hessen,,13938.0,1276029431
32451,Kalkar,Kalkar,51.7389,6.2925,Germany,DE,DEU,Nordrhein-Westfalen,,13953.0,1276383703
32492,Meckenbeuren,Meckenbeuren,47.7,9.5625,Germany,DE,DEU,Baden-Württemberg,,13651.0,1276323112
32507,Oberhaching,Oberhaching,48.0167,11.5833,Germany,DE,DEU,Bayern,,13657.0,1276103002
32510,Schmölln,Schmolln,50.895,12.3564,Germany,DE,DEU,Thüringen,,13741.0,1276498002
32542,Buchloe,Buchloe,48.0375,10.725,Germany,DE,DEU,Bayern,,13668.0,1276184679
32546,Genthin,Genthin,52.4,12.1667,Germany,DE,DEU,Sachsen-Anhalt,,13985.0,1276284209
32550,Aßlar,Asslar,50.5833,8.4667,Germany,DE,DEU,Hessen,,13725.0,1276224828
32553,Erbach,Erbach,49.6569,8.9931,Germany,DE,DEU,Hessen,minor,13818.0,1276643067
32588,Landau an der Isar,Landau an der Isar,48.6667,12.6667,Germany,DE,DEU,Bayern,,13852.0,1276797945
32591,Zeven,Zeven,53.3,9.2833,Germany,DE,DEU,Niedersachsen,,13828.0,1276616913
32593,Erbach,Erbach,48.3281,9.8878,Germany,DE,DEU,Baden-Württemberg,,13797.0,1276634303
32608,Hilpoltstein,Hilpoltstein,49.1833,11.1833,Germany,DE,DEU,Bayern,,13852.0,1276036036
32617,Weißenhorn,Weissenhorn,48.3,10.1667,Germany,DE,DEU,Bayern,,13743.0,1276798632
32629,Lauterbach,Lauterbach,50.6378,9.3944,Germany,DE,DEU,Hessen,minor,13852.0,1276435243
32636,Philippsburg,Philippsburg,49.2333,8.45,Germany,DE,DEU,Baden-Württemberg,,13713.0,1276006660
32645,Wanzleben,Wanzleben,52.0667,11.4333,Germany,DE,DEU,Sachsen-Anhalt,,13903.0,1276538835
32664,Spiesen-Elversberg,Spiesen-Elversberg,49.3167,7.1331,Germany,DE,DEU,Saarland,,12850.0,1276068112
32703,Lorsch,Lorsch,49.6539,8.5675,Germany,DE,DEU,Hessen,,13930.0,1276723392
32731,Krumbach,Krumbach,48.25,10.3667,Germany,DE,DEU,Bayern,,13610.0,1276275014
32735,Bergen,Bergen,54.4167,13.4333,Germany,DE,DEU,Mecklenburg-Vorpommern,,13647.0,1276083334
32736,Melsungen,Melsungen,51.1333,9.55,Germany,DE,DEU,Hessen,,13695.0,1276369572
32780,Ettenheim,Ettenheim,48.2556,7.8119,Germany,DE,DEU,Baden-Württemberg,,13603.0,1276445594
32792,Haßfurt,Hassfurt,50.0167,10.5,Germany,DE,DEU,Bayern,minor,13609.0,1276364933
32810,Grünberg,Grunberg,50.6,8.95,Germany,DE,DEU,Hessen,,13694.0,1276207612
32848,Höchstadt an der Aisch,Hochstadt an der Aisch,49.7,10.8,Germany,DE,DEU,Bayern,,13632.0,1276346402
32854,Michendorf,Michendorf,52.3129,13.0292,Germany,DE,DEU,Brandenburg,,13618.0,1276652646
32864,Eichstätt,Eichstatt,48.8919,11.1839,Germany,DE,DEU,Bayern,minor,13525.0,1276205721
32875,Neckargemünd,Neckargemund,49.3939,8.7975,Germany,DE,DEU,Baden-Württemberg,,13290.0,1276103353
32882,Marienheide,Marienheide,51.0833,7.5333,Germany,DE,DEU,Nordrhein-Westfalen,,13552.0,1276546142
32904,Ketsch,Ketsch,49.3658,8.5336,Germany,DE,DEU,Baden-Württemberg,,12995.0,1276661701
32917,Bad Soden-Salmünster,Bad Soden-Salmunster,50.2667,9.3667,Germany,DE,DEU,Hessen,,13540.0,1276069295
32931,Biedenkopf,Biedenkopf,50.9128,8.5322,Germany,DE,DEU,Hessen,,13614.0,1276705045
32966,Hünxe,Hunxe,51.6417,6.7672,Germany,DE,DEU,Nordrhein-Westfalen,,13611.0,1276346440
32980,Neunkirchen,Neunkirchen,50.7861,8.0056,Germany,DE,DEU,Nordrhein-Westfalen,,13406.0,1276694320
32997,Schermbeck,Schermbeck,51.695,6.8756,Germany,DE,DEU,Nordrhein-Westfalen,,13599.0,1276572969
33030,Friesenheim,Friesenheim,48.3731,7.8833,Germany,DE,DEU,Baden-Württemberg,,13412.0,1276429859
33049,Löningen,Loningen,52.7167,7.7667,Germany,DE,DEU,Niedersachsen,,13592.0,1276522371
33054,Lappersdorf,Lappersdorf,49.0525,12.0903,Germany,DE,DEU,Bayern,,13298.0,1276955440
33058,Beverstedt,Beverstedt,53.434,8.8183,Germany,DE,DEU,Niedersachsen,,13608.0,1276723766
33079,Quierschied,Quierschied,49.3167,7.05,Germany,DE,DEU,Saarland,,13030.0,1276003316
33081,Bad Laasphe,Bad Laasphe,50.9303,8.4167,Germany,DE,DEU,Nordrhein-Westfalen,,13565.0,1276330247
33096,Mutterstadt,Mutterstadt,49.4417,8.3561,Germany,DE,DEU,Rheinland-Pfalz,,13036.0,1276681342
33109,Pfullendorf,Pfullendorf,47.9242,9.2567,Germany,DE,DEU,Baden-Württemberg,,13501.0,1276345734
33120,Hösbach,Hosbach,50.0,9.2,Germany,DE,DEU,Bayern,,13212.0,1276827182
33127,Bergen,Bergen,52.8103,9.9611,Germany,DE,DEU,Niedersachsen,,13556.0,1276820204
33142,Kirchheim bei München,Kirchheim bei Munchen,48.1766,11.7556,Germany,DE,DEU,Bayern,,12806.0,1276864694
33167,Manching,Manching,48.7186,11.4972,Germany,DE,DEU,Bayern,,12829.0,1276452710
33174,Bad Dürrheim,Bad Durrheim,48.0167,8.5333,Germany,DE,DEU,Baden-Württemberg,,13397.0,1276778010
33193,Haaren,Haaren,50.7956,6.1269,Germany,DE,DEU,Nordrhein-Westfalen,,12216.0,1276965294
33205,Rommerskirchen,Rommerskirchen,51.0347,6.6914,Germany,DE,DEU,Nordrhein-Westfalen,,13377.0,1276832668
33206,Schüttorf,Schuttorf,52.3167,7.2167,Germany,DE,DEU,Niedersachsen,,12934.0,1276950675
33209,Saarwellingen,Saarwellingen,49.3542,6.805,Germany,DE,DEU,Saarland,,13279.0,1276467371
33241,Eichenau,Eichenau,48.1667,11.3167,Germany,DE,DEU,Bayern,,11894.0,1276298284
33268,Trebur,Trebur,49.9242,8.4092,Germany,DE,DEU,Hessen,,13294.0,1276689795
33293,Neustadt,Neustadt,49.5967,10.6089,Germany,DE,DEU,Bayern,minor,13319.0,1276596771
33298,Wiesmoor,Wiesmoor,53.4,7.7333,Germany,DE,DEU,Niedersachsen,,13372.0,1276001031
33303,Besigheim,Besigheim,48.9983,9.1417,Germany,DE,DEU,Baden-Württemberg,,12772.0,1276386454
33344,Ubstadt-Weiher,Ubstadt-Weiher,49.1656,8.625,Germany,DE,DEU,Baden-Württemberg,,13143.0,1276999466
33350,Zehdenick,Zehdenick,52.9833,13.3333,Germany,DE,DEU,Brandenburg,,13437.0,1276607810
33368,Wasserburg am Inn,Wasserburg am Inn,48.0617,12.2333,Germany,DE,DEU,Bayern,,12800.0,1276900487
33384,Wickede,Wickede,51.4964,7.8658,Germany,DE,DEU,Nordrhein-Westfalen,,12959.0,1276828839
33386,Dinklage,Dinklage,52.6667,8.1333,Germany,DE,DEU,Niedersachsen,,13290.0,1276444417
33397,Wehr,Wehr,47.6297,7.9044,Germany,DE,DEU,Baden-Württemberg,,13098.0,1276432205
33404,Bad Salzdetfurth,Bad Salzdetfurth,52.0653,10.0092,Germany,DE,DEU,Niedersachsen,,13266.0,1276420532
33410,Barßel,Barssel,53.1703,7.7467,Germany,DE,DEU,Niedersachsen,,13301.0,1276212188
33439,Wernau,Wernau,48.6886,9.4222,Germany,DE,DEU,Baden-Württemberg,,12324.0,1276040712
33450,Pegnitz,Pegnitz,49.7564,11.545,Germany,DE,DEU,Bayern,,13298.0,1276197483
33453,Tauberbischofsheim,Tauberbischofsheim,49.6225,9.6628,Germany,DE,DEU,Baden-Württemberg,minor,13238.0,1276697756
33457,Barsbüttel,Barsbuttel,53.5667,10.1667,Germany,DE,DEU,Schleswig-Holstein,,12899.0,1276921067
33465,Sendenhorst,Sendenhorst,51.8439,7.8278,Germany,DE,DEU,Nordrhein-Westfalen,,13279.0,1276094140
33487,Plattling,Plattling,48.7667,12.8667,Germany,DE,DEU,Bayern,,13043.0,1276078281
33488,Pritzwalk,Pritzwalk,53.15,12.1833,Germany,DE,DEU,Brandenburg,,13336.0,1276349904
33503,Dossenheim,Dossenheim,49.4492,8.6722,Germany,DE,DEU,Baden-Württemberg,,12515.0,1276116472
33522,Velen,Velen,51.8939,6.9897,Germany,DE,DEU,Nordrhein-Westfalen,,13198.0,1276638227
33543,Roßdorf,Rossdorf,49.8583,8.7556,Germany,DE,DEU,Hessen,,12755.0,1276485958
33552,Rödental,Rodental,50.2833,11.0667,Germany,DE,DEU,Bayern,,13107.0,1276302053
33568,Ottersberg,Ottersberg,53.1,9.15,Germany,DE,DEU,Niedersachsen,,13224.0,1276986240
33599,Hüllhorst,Hullhorst,52.2833,8.6667,Germany,DE,DEU,Nordrhein-Westfalen,,13047.0,1276646127
33618,Cremlingen,Cremlingen,52.2489,10.6542,Germany,DE,DEU,Niedersachsen,,13111.0,1276495554
33621,Weinsberg,Weinsberg,49.1518,9.2857,Germany,DE,DEU,Baden-Württemberg,,12753.0,1276634003
33626,Wolfhagen,Wolfhagen,51.3167,9.1667,Germany,DE,DEU,Hessen,,13205.0,1276757955
33628,Pfarrkirchen,Pfarrkirchen,48.4167,12.9167,Germany,DE,DEU,Bayern,minor,13073.0,1276885935
33645,Zella-Mehlis,Zella-Mehlis,50.6597,10.6669,Germany,DE,DEU,Thüringen,,12863.0,1276496702
33650,Ergolding,Ergolding,48.5833,12.1667,Germany,DE,DEU,Bayern,,12957.0,1276980704
33657,Röthenbach an der Pegnitz,Rothenbach an der Pegnitz,49.4847,11.2475,Germany,DE,DEU,Bayern,,12431.0,1276836579
33669,Herbrechtingen,Herbrechtingen,48.6253,10.1739,Germany,DE,DEU,Baden-Württemberg,,13070.0,1276327261
33676,Olfen,Olfen,51.7167,7.3833,Germany,DE,DEU,Nordrhein-Westfalen,,13040.0,1276474415
33687,Gärtringen,Gartringen,48.6408,8.9006,Germany,DE,DEU,Baden-Württemberg,,12657.0,1276667329
33700,Haselünne,Haselunne,52.6667,7.4667,Germany,DE,DEU,Niedersachsen,,13196.0,1276706458
33738,Östringen,Ostringen,49.2194,8.7108,Germany,DE,DEU,Baden-Württemberg,,13015.0,1276810660
33751,Beverungen,Beverungen,51.6628,9.3725,Germany,DE,DEU,Nordrhein-Westfalen,,13115.0,1276597510
33758,Bedburg,Bedburg,51.7667,6.1833,Germany,DE,DEU,Nordrhein-Westfalen,,13033.0,1276539122
33791,Sankt Georgen im Schwarzwald,Sankt Georgen im Schwarzwald,48.1247,8.3308,Germany,DE,DEU,Baden-Württemberg,,12998.0,1276384519
33792,Weilburg,Weilburg,50.4833,8.25,Germany,DE,DEU,Hessen,,12990.0,1276833970
33798,Gangelt,Gangelt,50.9831,6.0,Germany,DE,DEU,Nordrhein-Westfalen,,12946.0,1276133418
33865,Oftersheim,Oftersheim,49.3706,8.5847,Germany,DE,DEU,Baden-Württemberg,,12213.0,1276500222
33886,Schleiden,Schleiden,50.5331,6.4667,Germany,DE,DEU,Nordrhein-Westfalen,,13053.0,1276198974
33907,Waltershausen,Waltershausen,50.8975,10.5558,Germany,DE,DEU,Thüringen,,12973.0,1276892683
33911,Hadamar,Hadamar,50.45,8.05,Germany,DE,DEU,Hessen,,12836.0,1276022783
33939,Bad Doberan,Bad Doberan,54.1069,11.9053,Germany,DE,DEU,Mecklenburg-Vorpommern,,12752.0,1276361039
33954,Neuhausen auf den Fildern,Neuhausen auf den Fildern,48.6844,9.2744,Germany,DE,DEU,Baden-Württemberg,,12150.0,1276361118
33955,Rosbach vor der Höhe,Rosbach vor der Hohe,50.2986,8.7006,Germany,DE,DEU,Hessen,,12838.0,1276636774
33957,Sulingen,Sulingen,52.6667,8.8,Germany,DE,DEU,Niedersachsen,,13005.0,1276180018
33971,Kaufungen,Kaufungen,51.2811,9.6186,Germany,DE,DEU,Hessen,,12629.0,1276899210
33984,Scheeßel,Scheessel,53.1706,9.4831,Germany,DE,DEU,Niedersachsen,,13014.0,1276647577
33992,Hersbruck,Hersbruck,49.5081,11.4328,Germany,DE,DEU,Bayern,,12548.0,1276272170
34026,Treuchtlingen,Treuchtlingen,48.9553,10.9094,Germany,DE,DEU,Bayern,,12951.0,1276141545
34043,Herzberg am Harz,Herzberg am Harz,51.6575,10.3411,Germany,DE,DEU,Niedersachsen,,12889.0,1276001736
34050,Peißenberg,Peissenberg,47.795,11.0603,Germany,DE,DEU,Bayern,,12674.0,1276277124
34080,Wächtersbach,Wachtersbach,50.2547,9.2919,Germany,DE,DEU,Hessen,,12797.0,1276414935
34097,Fehmarnsund,Fehmarnsund,54.4454,11.1702,Germany,DE,DEU,Schleswig-Holstein,,12971.0,1276306503
34116,Linnich,Linnich,50.9789,6.2678,Germany,DE,DEU,Nordrhein-Westfalen,,12835.0,1276427998
34141,Brieselang,Brieselang,52.5833,13.0,Germany,DE,DEU,Brandenburg,,12735.0,1276596392
34192,Teutschenthal,Teutschenthal,51.45,11.8,Germany,DE,DEU,Sachsen-Anhalt,,12850.0,1276601483
34213,Schongau,Schongau,47.8167,10.9,Germany,DE,DEU,Bayern,,12401.0,1276690057
34258,Beelitz,Beelitz,52.2333,12.9667,Germany,DE,DEU,Brandenburg,,12880.0,1276861998
34276,Velten,Velten,52.6833,13.1833,Germany,DE,DEU,Brandenburg,,12405.0,1276342323
34305,Hungen,Hungen,50.4667,8.9,Germany,DE,DEU,Hessen,,12765.0,1276067778
34314,Niefern-Öschelbronn,Niefern-Oschelbronn,48.9164,8.7842,Germany,DE,DEU,Baden-Württemberg,,12345.0,1276349542
34323,Möckern,Mockern,52.1406,11.9525,Germany,DE,DEU,Sachsen-Anhalt,,12874.0,1276562892
34357,Hemsbach,Hemsbach,49.5903,8.6564,Germany,DE,DEU,Baden-Württemberg,,11968.0,1276078759
34379,Limburgerhof,Limburgerhof,49.4222,8.3919,Germany,DE,DEU,Rheinland-Pfalz,,11578.0,1276445051
34382,Lauenburg,Lauenburg,53.3833,10.5667,Germany,DE,DEU,Schleswig-Holstein,,11644.0,1276704232
34393,Bohmte,Bohmte,52.3667,8.3167,Germany,DE,DEU,Niedersachsen,,12741.0,1276943763
34398,Bretzfeld,Bretzfeld,49.1833,9.4333,Germany,DE,DEU,Baden-Württemberg,,12651.0,1276507113
34409,Altenstadt,Altenstadt,50.2856,8.945,Germany,DE,DEU,Hessen,,12437.0,1276344597
34434,Fuldatal,Fuldatal,51.3484,9.5256,Germany,DE,DEU,Hessen,,12467.0,1276357406
34456,Steinheim,Steinheim,51.8658,9.0944,Germany,DE,DEU,Nordrhein-Westfalen,,12657.0,1276434002
34469,Kriftel,Kriftel,50.0828,8.4667,Germany,DE,DEU,Hessen,,11188.0,1276384053
34527,Bad Urach,Bad Urach,48.4931,9.3986,Germany,DE,DEU,Baden-Württemberg,,12561.0,1276416917
34529,Gaimersheim,Gaimersheim,48.8167,11.3667,Germany,DE,DEU,Bayern,,12251.0,1276719449
34554,Wadersloh,Wadersloh,51.7386,8.2514,Germany,DE,DEU,Nordrhein-Westfalen,,12669.0,1276176692
34579,Hirschaid,Hirschaid,49.8167,10.9833,Germany,DE,DEU,Bayern,,12458.0,1276140159
34603,Brunsbüttel,Brunsbuttel,53.8964,9.1386,Germany,DE,DEU,Schleswig-Holstein,,12554.0,1276581579
34609,Bad Abbach,Bad Abbach,48.9333,12.05,Germany,DE,DEU,Bayern,,12515.0,1276008199
34610,Steinheim am der Murr,Steinheim am der Murr,48.9667,9.2833,Germany,DE,DEU,Baden-Württemberg,,12220.0,1276793728
34611,Alpen,Alpen,51.575,6.5125,Germany,DE,DEU,Nordrhein-Westfalen,,12528.0,1276474767
34655,Ladenburg,Ladenburg,49.4667,8.6167,Germany,DE,DEU,Baden-Württemberg,,12076.0,1276610621
34664,Gundelfingen,Gundelfingen,48.0425,7.8657,Germany,DE,DEU,Baden-Württemberg,,11872.0,1276046048
34668,Sulz am Neckar,Sulz am Neckar,48.3628,8.6317,Germany,DE,DEU,Baden-Württemberg,,12560.0,1276239131
34669,Graben-Neudorf,Graben-Neudorf,49.1592,8.4894,Germany,DE,DEU,Baden-Württemberg,,12277.0,1276955602
34674,Grünwald,Grunwald,48.0483,11.5317,Germany,DE,DEU,Bayern,,11287.0,1276645609
34681,Winterberg,Winterberg,51.2,8.5167,Germany,DE,DEU,Nordrhein-Westfalen,,12611.0,1276682144
34687,Roding,Roding,49.2,12.5167,Germany,DE,DEU,Bayern,,12587.0,1276027598
34691,Feuchtwangen,Feuchtwangen,49.1667,10.3167,Germany,DE,DEU,Bayern,,12599.0,1276691065
34709,Blaubeuren,Blaubeuren,48.4119,9.785,Germany,DE,DEU,Baden-Württemberg,,12521.0,1276939647
