;;;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr;Schuljahr
;;;2009/10;2009/10;2009/10;2010/11;2010/11;2010/11;2011/12;2011/12;2011/12;2012/13;2012/13;2012/13;2013/14;2013/14;2013/14;2014/15;2014/15;2014/15;2015/16;2015/16;2015/16;2016/17;2016/17;2016/17;2017/18;2017/18;2017/18;2018/19;2018/19;2018/19;2019/20;2019/20;2019/20;2020/21;2020/21;2020/21
;;;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht;Geschlecht
;;;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt;männlich;weiblich;Insgesamt
Bayern;Integrierte Gesamtschulen;Insgesamt;149;142;291;145;148;293;162;134;296;172;141;313;177;172;349;183;164;347;165;152;317;165;152;317;140;132;272;157;151;308;148;122;270;124;132;256
Bayern;Freie Waldorfschulen;Ohne Hauptschulabschluss;56;48;104;62;55;117;75;62;137;65;77;142;64;63;127;67;61;128;87;60;147;64;61;125;64;64;128;17;14;31;69;67;136;57;62;119
Bayern;Freie Waldorfschulen;Hauptschulabschluss;6;4;10;7;12;19;10;5;15;10;7;17;14;9;23;7;5;12;9;5;14;7;6;13;16;10;26;56;51;107;26;17;43;18;12;30
Bayern;Freie Waldorfschulen;Mittlerer Schulabschluss;96;78;174;90;77;167;99;85;184;84;92;176;93;73;166;85;78;163;114;64;178;102;88;190;90;71;161;80;82;162;89;80;169;110;85;195
Bayern;Freie Waldorfschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Bayern;Freie Waldorfschulen;Allgemeine Hochschulreife;100;137;237;151;161;312;139;141;280;123;154;277;119;182;301;136;184;320;149;174;323;134;176;310;147;156;303;159;192;351;156;145;301;165;201;366
Bayern;Freie Waldorfschulen;Insgesamt;258;267;525;310;305;615;323;293;616;282;330;612;290;327;617;295;328;623;359;303;662;307;331;638;317;301;618;312;339;651;340;309;649;350;360;710
Bayern;Förderschulen;Ohne Hauptschulabschluss;2490;1645;4135;2345;1524;3869;1980;1263;3243;1844;1234;3078;1674;1171;2845;1817;1091;2908;1734;1132;2866;1809;1162;2971;1958;1205;3163;1817;1173;2990;1809;1152;2961;1918;1122;3040
Bayern;Förderschulen;Hauptschulabschluss;393;241;634;450;263;713;799;482;1281;961;580;1541;1036;695;1731;1043;637;1680;972;601;1573;1032;646;1678;943;569;1512;937;574;1511;731;436;1167;816;476;1292
Bayern;Förderschulen;Mittlerer Schulabschluss;85;71;156;91;68;159;126;79;205;106;81;187;131;73;204;144;82;226;159;107;266;131;87;218;149;83;232;128;66;194;152;93;245;149;85;234
Bayern;Förderschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Bayern;Förderschulen;Allgemeine Hochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Bayern;Förderschulen;Insgesamt;2968;1957;4925;2886;1855;4741;2905;1824;4729;2911;1895;4806;2841;1939;4780;3004;1810;4814;2865;1840;4705;2972;1895;4867;3050;1857;4907;2882;1813;4695;2692;1681;4373;2883;1683;4566
Bayern;Insgesamt;Ohne Hauptschulabschluss;4700;2879;7579;4314;2669;6983;3979;2480;6459;3681;2311;5992;3586;2306;5892;4052;2207;6259;4607;2426;7033;4935;2561;7496;4799;2615;7414;4450;2524;6974;3690;2274;5964;3914;2240;6154
Bayern;Insgesamt;Hauptschulabschluss;20583;14924;35507;20068;14339;34407;20181;14228;34409;18258;12879;31137;17925;12386;30311;17480;11676;29156;17127;11602;28729;16110;10749;26859;17045;10838;27883;16000;10808;26808;14617;9602;24219;13726;9191;22917
Bayern;Insgesamt;Mittlerer Schulabschluss;28749;31148;59897;29078;30841;59919;29302;30971;60273;30329;32002;62331;30754;32091;62845;30590;31568;62158;32191;33214;65405;31337;31314;62651;30131;30334;60465;29189;29887;59076;27884;28862;56746;28059;28467;56526
Bayern;Insgesamt;Fachhochschulreife;15;21;36;6;6;12;9;4;13;3;3;6;3;2;5;5;2;7;3;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Bayern;Insgesamt;Allgemeine Hochschulreife;16243;19476;35719;31577;37303;68880;17056;19699;36755;17432;20252;37684;17375;20221;37596;17857;20920;38777;17955;21030;38985;18112;20959;39071;17523;20908;38431;16830;20107;36937;15285;18347;33632;15846;18995;34841
Bayern;Insgesamt;Insgesamt;70290;68448;138738;85043;85158;170201;70527;67382;137909;69703;67447;137150;69643;67006;136649;69984;66373;136357;71883;68273;140156;70494;65583;136077;69498;64695;134193;66469;63326;129795;61476;59085;120561;61545;58893;120438
Berlin;Hauptschulen;Ohne Hauptschulabschluss;637;421;1058;574;356;930;418;318;736;177;137;314;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Hauptschulen;Hauptschulabschluss;1325;952;2277;1054;770;1824;973;656;1629;820;594;1414;12;8;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Hauptschulen;Mittlerer Schulabschluss;207;137;344;240;161;401;209;143;352;244;198;442;6;3;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Hauptschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Hauptschulen;Allgemeine Hochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Hauptschulen;Insgesamt;2169;1510;3679;1868;1287;3155;1600;1117;2717;1241;929;2170;18;11;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Schularten mit mehreren Bildungsgängen;Ohne Hauptschulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Schularten mit mehreren Bildungsgängen;Hauptschulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Schularten mit mehreren Bildungsgängen;Mittlerer Schulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Schularten mit mehreren Bildungsgängen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Schularten mit mehreren Bildungsgängen;Allgemeine Hochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Schularten mit mehreren Bildungsgängen;Insgesamt;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Realschulen;Ohne Hauptschulabschluss;149;100;249;88;67;155;98;69;167;41;36;77;14;10;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Realschulen;Hauptschulabschluss;462;416;878;358;317;675;432;342;774;389;350;739;31;29;60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Realschulen;Mittlerer Schulabschluss;2089;1790;3879;2028;1720;3748;1977;1713;3690;2098;1920;4018;307;270;577;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Realschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Realschulen;Allgemeine Hochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Realschulen;Insgesamt;2700;2306;5006;2474;2104;4578;2507;2124;4631;2528;2306;4834;352;309;661;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Gymnasien (G9);Ohne Hauptschulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Gymnasien (G9);Hauptschulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Gymnasien (G9);Mittlerer Schulabschluss;617;572;1189;174;187;361;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Gymnasien (G9);Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Gymnasien (G9);Allgemeine Hochschulreife;4080;4946;9026;3892;4575;8467;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Gymnasien (G9);Insgesamt;4697;5518;10215;4066;4762;8828;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Gymnasien (G8);Ohne Hauptschulabschluss;19;17;36;27;18;45;23;14;37;24;16;40;29;19;48;27;20;47;32;34;66;259;222;481;160;133;293;73;60;133;49;51;100;75;93;168
Berlin;Gymnasien (G8);Hauptschulabschluss;29;26;55;27;31;58;44;23;67;37;33;70;38;27;65;49;30;79;61;40;101;58;63;121;73;83;156;80;77;157;52;65;117;87;105;192
Berlin;Gymnasien (G8);Mittlerer Schulabschluss;155;199;354;517;610;1127;843;892;1735;711;892;1603;702;819;1521;661;660;1321;534;664;1198;760;685;1445;601;589;1190;671;671;1342;649;683;1332;770;838;1608
Berlin;Gymnasien (G8);Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Gymnasien (G8);Allgemeine Hochschulreife;-;-;-;9;11;20;6156;7504;13660;4038;4599;8637;3973;4815;8788;4158;5068;9226;4704;5446;10150;4986;5853;10839;4412;5183;9595;4312;5241;9553;4228;5162;9390;4396;5118;9514
Berlin;Gymnasien (G8);Insgesamt;203;242;445;580;670;1250;7066;8433;15499;4810;5540;10350;4742;5680;10422;4895;5778;10673;5331;6184;11515;6063;6823;12886;5246;5988;11234;5136;6049;11185;4978;5961;10939;5328;6154;11482
Berlin;Integrierte Gesamtschulen;Ohne Hauptschulabschluss;352;274;626;359;280;639;400;362;762;578;457;1035;961;728;1689;1323;861;2184;1060;699;1759;1025;760;1785;1207;781;1988;1238;788;2026;901;549;1450;837;527;1364
Berlin;Integrierte Gesamtschulen;Hauptschulabschluss;1181;1014;2195;1192;969;2161;1224;1021;2245;1229;1046;2275;2076;1627;3703;2088;1682;3770;1935;1452;3387;1933;1517;3450;1936;1533;3469;2273;1630;3903;1868;1243;3111;1757;1244;3001
Berlin;Integrierte Gesamtschulen;Mittlerer Schulabschluss;1374;1292;2666;1318;1181;2499;1528;1447;2975;1686;1576;3262;3931;3331;7262;4404;3856;8260;4144;3611;7755;4078;3491;7569;4038;3434;7472;4205;3693;7898;4597;3901;8498;4962;4234;9196
Berlin;Integrierte Gesamtschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Integrierte Gesamtschulen;Allgemeine Hochschulreife;1111;1370;2481;1167;1383;2550;1237;1462;2699;1289;1518;2807;1272;1496;2768;1311;1530;2841;1402;1663;3065;1624;1794;3418;1658;1870;3528;1579;1733;3312;1627;1848;3475;1593;1813;3406
Berlin;Integrierte Gesamtschulen;Insgesamt;4018;3950;7968;4036;3813;7849;4389;4292;8681;4782;4597;9379;8240;7182;15422;9126;7929;17055;8541;7425;15966;8660;7562;16222;8839;7618;16457;9295;7844;17139;8993;7541;16534;9149;7818;16967
Berlin;Freie Waldorfschulen;Ohne Hauptschulabschluss;1;2;3;-;3;3;5;7;12;3;2;5;-;3;3;8;11;19;4;5;9;12;14;26;9;5;14;4;9;13;9;10;19;2;5;7
Berlin;Freie Waldorfschulen;Hauptschulabschluss;11;4;15;6;10;16;2;6;8;5;1;6;9;8;17;5;1;6;7;1;8;4;1;5;3;6;9;6;4;10;9;2;11;9;7;16
Berlin;Freie Waldorfschulen;Mittlerer Schulabschluss;29;27;56;29;19;48;29;40;69;38;36;74;33;41;74;51;44;95;47;50;97;40;40;80;36;27;63;39;33;72;48;50;98;60;61;121
Berlin;Freie Waldorfschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Freie Waldorfschulen;Allgemeine Hochschulreife;46;71;117;48;89;137;54;73;127;66;84;150;63;79;142;70;85;155;86;89;175;94;110;204;92;116;208;88;117;205;106;127;233;87;110;197
Berlin;Freie Waldorfschulen;Insgesamt;87;104;191;83;121;204;90;126;216;112;123;235;105;131;236;134;141;275;144;145;289;150;165;315;140;154;294;137;163;300;172;189;361;158;183;341
Berlin;Förderschulen;Ohne Hauptschulabschluss;453;305;758;414;301;715;356;269;625;386;258;644;394;272;666;454;305;759;397;259;656;425;266;691;404;256;660;306;221;527;288;180;468;307;154;461
Berlin;Förderschulen;Hauptschulabschluss;207;128;335;219;170;389;233;164;397;199;102;301;150;88;238;151;82;233;157;80;237;117;65;182;78;52;130;102;62;164;159;92;251;141;84;225
Berlin;Förderschulen;Mittlerer Schulabschluss;44;24;68;42;41;83;58;26;84;66;28;94;52;32;84;56;22;78;44;31;75;52;30;82;36;30;66;45;28;73;49;26;75;64;27;91
Berlin;Förderschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Förderschulen;Allgemeine Hochschulreife;5;7;12;4;3;7;2;4;6;1;1;2;6;8;14;3;6;9;7;2;9;5;2;7;9;3;12;9;2;11;3;7;10;6;6;12
Berlin;Förderschulen;Insgesamt;709;464;1173;679;515;1194;649;463;1112;652;389;1041;602;400;1002;664;415;1079;605;372;977;599;363;962;527;341;868;462;313;775;499;305;804;518;271;789
Berlin;Insgesamt;Ohne Hauptschulabschluss;1611;1119;2730;1462;1025;2487;1300;1039;2339;1209;906;2115;1398;1032;2430;1812;1197;3009;1493;997;2490;1721;1262;2983;1780;1175;2955;1621;1078;2699;1247;790;2037;1221;779;2000
Berlin;Insgesamt;Hauptschulabschluss;3837;3052;6889;3475;2837;6312;3504;2691;6195;3318;2613;5931;2841;2249;5090;2862;2324;5186;2575;1970;4545;2522;2043;4565;2486;2048;4534;2774;2092;4866;2589;1713;4302;2452;1750;4202
Berlin;Insgesamt;Mittlerer Schulabschluss;4807;4283;9090;4711;4229;8940;5040;4520;9560;5212;4912;10124;5368;4789;10157;5562;4836;10398;5249;4644;9893;5320;4466;9786;5111;4309;9420;5394;4692;10086;5710;4985;10695;6202;5477;11679
Berlin;Insgesamt;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Berlin;Insgesamt;Allgemeine Hochschulreife;5586;6786;12372;5423;6440;11863;7744;9411;17155;5708;6522;12230;5618;6718;12336;5780;6965;12745;6550;7555;14105;7028;8087;15115;6485;7500;13985;6268;7397;13665;6243;7460;13703;6347;7335;13682
Berlin;Insgesamt;Insgesamt;15841;15240;31081;15071;14531;29602;17588;17661;35249;15447;14953;30400;15225;14788;30013;16018;15322;31340;15867;15166;31033;16591;15858;32449;15862;15032;30894;16057;15259;31316;15789;14948;30737;16222;15341;31563
Brandenburg;Hauptschulen;Ohne Hauptschulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Hauptschulen;Hauptschulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Hauptschulen;Mittlerer Schulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Hauptschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Hauptschulen;Allgemeine Hochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Hauptschulen;Insgesamt;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Schularten mit mehreren Bildungsgängen;Ohne Hauptschulabschluss;263;155;418;246;146;392;277;136;413;232;145;377;279;153;432;352;196;548;370;198;568;380;176;556;420;223;643;410;191;601;184;107;291;287;184;471
Brandenburg;Schularten mit mehreren Bildungsgängen;Hauptschulabschluss;1237;817;2054;1206;725;1931;1094;688;1782;1152;744;1896;1252;737;1989;1290;832;2122;1330;821;2151;1305;783;2088;1322;770;2092;1387;763;2150;1462;818;2280;1585;927;2512
Brandenburg;Schularten mit mehreren Bildungsgängen;Mittlerer Schulabschluss;1546;1575;3121;1474;1564;3038;2186;1881;4067;2372;2154;4526;2447;2295;4742;2988;2716;5704;2937;2664;5601;2647;2436;5083;2844;2619;5463;2796;2435;5231;2715;2498;5213;2807;2519;5326
Brandenburg;Schularten mit mehreren Bildungsgängen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Schularten mit mehreren Bildungsgängen;Allgemeine Hochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Schularten mit mehreren Bildungsgängen;Insgesamt;3046;2547;5593;2926;2435;5361;3557;2705;6262;3756;3043;6799;3978;3185;7163;4630;3744;8374;4637;3683;8320;4332;3395;7727;4586;3612;8198;4593;3389;7982;4361;3423;7784;4679;3630;8309
Brandenburg;Realschulen;Ohne Hauptschulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Realschulen;Hauptschulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Realschulen;Mittlerer Schulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Realschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Realschulen;Allgemeine Hochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Realschulen;Insgesamt;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Gymnasien (G9);Ohne Hauptschulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Gymnasien (G9);Hauptschulabschluss;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Gymnasien (G9);Mittlerer Schulabschluss;362;366;728;133;137;270;65;72;137;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Gymnasien (G9);Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Gymnasien (G9);Allgemeine Hochschulreife;3206;4448;7654;2423;3090;5513;2172;2631;4803;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Gymnasien (G9);Insgesamt;3568;4814;8382;2556;3227;5783;2237;2703;4940;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Gymnasien (G8);Ohne Hauptschulabschluss;8;8;16;6;6;12;6;6;12;8;2;10;4;6;10;5;4;9;5;2;7;9;1;10;11;4;15;9;8;17;1;4;5;9;4;13
Brandenburg;Gymnasien (G8);Hauptschulabschluss;32;18;50;39;11;50;22;17;39;40;19;59;25;18;43;37;14;51;35;25;60;31;23;54;29;15;44;41;18;59;12;10;22;47;23;70
Brandenburg;Gymnasien (G8);Mittlerer Schulabschluss;191;281;472;273;335;608;446;481;927;518;628;1146;607;664;1271;714;777;1491;666;688;1354;622;664;1286;629;552;1181;573;600;1173;657;591;1248;683;635;1318
Brandenburg;Gymnasien (G8);Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Gymnasien (G8);Allgemeine Hochschulreife;-;-;-;-;-;-;1637;2058;3695;2547;3046;5593;2418;3000;5418;2857;3378;6235;2848;3639;6487;3336;4164;7500;3356;3969;7325;3184;3700;6884;2929;3729;6658;3045;3922;6967
Brandenburg;Gymnasien (G8);Insgesamt;231;307;538;318;352;670;2111;2562;4673;3113;3695;6808;3054;3688;6742;3613;4173;7786;3554;4354;7908;3998;4852;8850;4025;4540;8565;3807;4326;8133;3599;4334;7933;3784;4584;8368
Brandenburg;Integrierte Gesamtschulen;Ohne Hauptschulabschluss;82;22;104;42;23;65;34;14;48;46;18;64;21;23;44;46;20;66;41;22;63;51;31;82;51;26;77;71;37;108;14;15;29;52;32;84
Brandenburg;Integrierte Gesamtschulen;Hauptschulabschluss;298;209;507;324;183;507;226;153;379;189;147;336;179;118;297;185;107;292;159;93;252;216;129;345;231;138;369;241;122;363;263;159;422;333;183;516
Brandenburg;Integrierte Gesamtschulen;Mittlerer Schulabschluss;616;568;1184;580;525;1105;575;539;1114;492;499;991;535;423;958;630;505;1135;648;512;1160;614;558;1172;704;562;1266;658;582;1240;731;572;1303;691;614;1305
Brandenburg;Integrierte Gesamtschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Integrierte Gesamtschulen;Allgemeine Hochschulreife;654;787;1441;485;504;989;363;428;791;449;466;915;446;448;894;560;540;1100;639;601;1240;628;656;1284;625;726;1351;667;780;1447;691;720;1411;691;853;1544
Brandenburg;Integrierte Gesamtschulen;Insgesamt;1650;1586;3236;1431;1235;2666;1198;1134;2332;1176;1130;2306;1181;1012;2193;1421;1172;2593;1487;1228;2715;1509;1374;2883;1611;1452;3063;1637;1521;3158;1699;1466;3165;1767;1682;3449
Brandenburg;Freie Waldorfschulen;Ohne Hauptschulabschluss;1;1;2;2;1;3;-;-;-;2;1;3;1;-;1;-;3;3;3;2;5;5;6;11;5;3;8;2;-;2;1;-;1;3;4;7
Brandenburg;Freie Waldorfschulen;Hauptschulabschluss;9;5;14;7;6;13;7;1;8;7;2;9;7;4;11;4;6;10;9;7;16;14;3;17;4;3;7;6;5;11;5;4;9;6;2;8
Brandenburg;Freie Waldorfschulen;Mittlerer Schulabschluss;22;31;53;27;10;37;16;16;32;22;14;36;15;16;31;33;20;53;31;36;67;22;18;40;28;15;43;28;41;69;29;28;57;32;33;65
Brandenburg;Freie Waldorfschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Freie Waldorfschulen;Allgemeine Hochschulreife;23;18;41;16;12;28;14;13;27;25;24;49;17;28;45;21;31;52;19;31;50;25;36;61;28;42;70;29;33;62;22;27;49;24;31;55
Brandenburg;Freie Waldorfschulen;Insgesamt;55;55;110;52;29;81;37;30;67;56;41;97;40;48;88;58;60;118;62;76;138;66;63;129;65;63;128;65;79;144;57;59;116;65;70;135
Brandenburg;Förderschulen;Ohne Hauptschulabschluss;685;404;1089;566;373;939;608;358;966;598;380;978;603;372;975;558;372;930;546;334;880;565;340;905;533;352;885;504;347;851;511;297;808;495;320;815
Brandenburg;Förderschulen;Hauptschulabschluss;25;20;45;37;39;76;61;34;95;83;47;130;72;44;116;45;45;90;78;60;138;47;46;93;57;34;91;51;36;87;62;35;97;42;38;80
Brandenburg;Förderschulen;Mittlerer Schulabschluss;8;6;14;11;7;18;9;3;12;14;7;21;11;5;16;14;13;27;16;11;27;19;8;27;21;10;31;19;9;28;18;7;25;17;11;28
Brandenburg;Förderschulen;Fachhochschulreife;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Förderschulen;Allgemeine Hochschulreife;3;10;13;4;4;8;6;5;11;5;1;6;1;-;1;1;2;3;3;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brandenburg;Förderschulen;Insgesamt;721;440;1161;618;423;1041;684;400;1084;700;435;1135;687;421;1108;618;432;1050;643;405;1048;631;394;1025;611;396;1007;574;392;966;591;339;930;554;369;923
